Time,Elbow,Knee,Spine
995,121.191,179.653,177.448
996,121.191,179.653,177.448
997,121.191,179.653,177.448
998,121.191,179.653,177.448
999,121.191,179.653,177.448
1000,121.191,179.653,177.448
1001,121.191,179.653,177.448
1002,121.191,179.653,177.448
1003,121.191,179.653,177.448
1004,121.191,179.653,177.448
1005,121.191,179.653,177.448
1006,121.191,179.653,177.448
1007,121.191,179.653,177.448
1008,121.191,179.653,177.448
1009,121.191,179.653,177.448
1010,121.191,179.653,177.448
1011,121.191,179.653,177.448
1012,121.191,179.653,177.448
1013,121.191,179.653,177.448
1014,121.191,179.653,177.448
1015,121.191,179.653,177.448
1016,121.191,179.653,177.448
1017,121.191,179.653,177.448
1018,121.191,179.653,177.448
1019,121.191,179.653,177.448
1020,121.191,179.653,177.448
1021,121.191,179.653,177.448
1022,121.191,179.653,177.448
1023,121.191,179.653,177.448
1024,121.191,179.653,177.448
1025,121.191,179.653,177.448
1026,121.191,179.653,177.448
1027,121.191,179.653,177.448
1028,121.191,179.653,177.448
1029,121.191,179.653,177.448
1030,121.191,179.653,177.448
1031,121.191,179.653,177.448
1032,121.191,179.653,177.448
1033,121.191,179.653,177.448
1034,121.191,179.653,177.448
1035,121.191,179.653,177.448
1036,121.191,179.653,177.448
1037,121.191,179.653,177.448
1038,121.191,179.653,177.448
1039,121.191,179.653,177.448
1040,121.191,179.653,177.448
1041,121.191,179.653,177.448
1042,121.191,179.653,177.448
1043,121.191,179.653,177.448
1044,121.191,179.653,177.448
1045,121.191,179.653,177.448
1046,121.191,179.653,177.448
1047,121.191,179.653,177.448
1048,121.191,179.653,177.448
1049,121.191,179.653,177.448
1050,121.191,179.653,177.448
1051,121.191,179.653,177.448
1052,121.191,179.653,177.448
1053,121.191,179.653,177.448
1054,121.191,179.653,177.448
1055,121.191,179.653,177.448
1056,121.191,179.653,177.448
1057,121.191,179.653,177.448
1058,121.191,179.653,177.448
1059,121.191,179.653,177.448
1060,121.191,179.653,177.448
1061,121.191,179.653,177.448
1062,121.191,179.653,177.448
1063,121.191,179.653,177.448
1064,121.191,179.653,177.448
1065,121.191,179.653,177.448
1066,121.191,179.653,177.448
1067,121.191,179.653,177.448
1068,121.191,179.653,177.448
1069,121.191,179.653,177.448
1070,121.191,179.653,177.448
1071,121.191,179.653,177.448
1072,121.191,179.653,177.448
1073,121.191,179.653,177.448
1074,121.191,179.653,177.448
1075,121.191,179.653,177.448
1076,121.191,179.653,177.448
1077,121.191,179.653,177.448
1078,121.191,179.653,177.448
1079,121.191,179.653,177.448
1080,121.191,179.653,177.448
1081,121.191,179.653,177.448
1082,121.191,179.653,177.448
1083,121.191,179.653,177.448
1084,121.191,179.653,177.448
1085,121.191,179.653,177.448
1086,121.191,179.653,177.448
1087,121.191,179.653,177.448
1088,121.191,179.653,177.448
1089,121.191,179.653,177.448
1090,121.191,179.653,177.448
1091,121.191,179.653,177.448
1092,121.191,179.653,177.448
1093,121.191,179.653,177.448
1094,121.191,179.653,177.448
1095,121.191,179.653,177.448
1096,121.191,179.653,177.448
1097,121.191,179.653,177.448
1098,121.191,179.653,177.448
1099,121.191,179.653,177.448
1100,121.191,179.653,177.448
1101,121.191,179.653,177.448
1102,121.191,179.653,177.448
1103,121.191,179.653,177.448
1104,121.191,179.653,177.448
1105,121.191,179.653,177.448
1106,121.191,179.653,177.448
1107,121.191,179.653,177.448
1108,121.191,179.653,177.448
1109,121.191,179.653,177.448
1110,121.191,179.653,177.448
1111,121.191,179.653,177.448
1112,121.191,179.653,177.448
1113,121.191,179.653,177.448
1114,121.191,179.653,177.448
1115,121.191,179.653,177.448
1116,121.191,179.653,177.448
1117,121.191,179.653,177.448
1118,121.191,179.653,177.448
1119,121.191,179.653,177.448
1120,121.191,179.653,177.448
1121,121.191,179.653,177.448
1122,121.191,179.653,177.448
1123,121.191,179.653,177.448
1124,121.191,179.653,177.448
1125,121.191,179.653,177.448
1126,121.191,179.653,177.448
1127,121.191,179.653,177.448
1128,121.191,179.653,177.448
1129,121.191,179.653,177.448
1130,121.191,179.653,177.448
1131,121.191,179.653,177.448
1132,121.191,179.653,177.448
1133,121.191,179.653,177.448
1134,121.191,179.653,177.448
1135,121.191,179.653,177.448
1136,121.191,179.653,177.448
1137,121.191,179.653,177.448
1138,121.191,179.653,177.448
1139,121.191,179.653,177.448
1140,121.191,179.653,177.448
1141,121.191,179.653,177.448
1142,121.191,179.653,177.448
1143,121.191,179.653,177.448
1144,121.191,179.653,177.448
1145,121.191,179.653,177.448
1146,121.191,179.653,177.448
1147,121.191,179.653,177.448
1148,121.191,179.653,177.448
1149,121.191,179.653,177.448
1150,121.191,179.653,177.448
1151,121.191,179.653,177.448
1152,121.191,179.653,177.448
1153,121.191,179.653,177.448
1154,121.191,179.653,177.448
1155,121.191,179.653,177.448
1156,121.191,179.653,177.448
1157,121.191,179.653,177.448
1158,121.191,179.653,177.448
1159,121.191,179.653,177.448
1160,121.191,179.653,177.448
1161,121.191,179.653,177.448
1162,121.191,179.653,177.448
1163,121.191,179.653,177.448
1164,121.191,179.653,177.448
1165,121.191,179.653,177.448
1166,121.191,179.653,177.448
1167,121.191,179.653,177.448
1168,121.191,179.653,177.448
1169,121.191,179.653,177.448
1170,121.191,179.653,177.448
1171,121.191,179.653,177.448
1172,121.191,179.653,177.448
1173,121.191,179.653,177.448
1174,121.191,179.653,177.448
1175,121.191,179.653,177.448
1176,121.191,179.653,177.448
1177,121.191,179.653,177.448
1178,121.191,179.653,177.448
1179,121.191,179.653,177.448
1180,121.191,179.653,177.448
1181,121.191,179.653,177.448
1182,121.191,179.653,177.448
1183,121.191,179.653,177.448
1184,121.191,179.653,177.448
1185,121.191,179.653,177.448
1186,121.191,179.653,177.448
1187,121.191,179.653,177.448
1188,121.191,179.653,177.448
1189,121.191,179.653,177.448
1190,121.191,179.653,177.448
1191,121.191,179.653,177.448
1192,121.191,179.653,177.448
1193,121.191,179.653,177.448
1194,121.191,179.653,177.448
1195,121.191,179.653,177.448
1196,121.191,179.653,177.448
1197,121.191,179.653,177.448
1198,121.191,179.653,177.448
1199,121.191,179.653,177.448
1200,121.191,179.653,177.448
1201,121.191,179.653,177.448
1202,121.191,179.653,177.448
1203,121.191,179.653,177.448
1204,121.191,179.653,177.448
1205,121.191,179.653,177.448
1206,121.191,179.653,177.448
1207,121.191,179.653,177.448
1208,121.191,179.653,177.448
1209,121.191,179.653,177.448
1210,121.191,179.653,177.448
1211,121.191,179.653,177.448
1212,121.191,179.653,177.448
1213,121.191,179.653,177.448
1214,121.191,179.653,177.448
1215,121.191,179.653,177.448
1216,121.191,179.653,177.448
1217,121.191,179.653,177.448
1218,121.191,179.653,177.448
1219,121.191,179.653,177.448
1220,121.191,179.653,177.448
1221,121.191,179.653,177.448
1222,121.191,179.653,177.448
1223,121.191,179.653,177.448
1224,121.191,179.653,177.448
1225,121.191,179.653,177.448
1226,121.191,179.653,177.448
1227,121.191,179.653,177.448
1228,121.191,179.653,177.448
1229,121.191,179.653,177.448
1230,121.191,179.653,177.448
1231,121.191,179.653,177.448
1232,121.191,179.653,177.448
1233,121.191,179.653,177.448
1234,121.191,179.653,177.448
1235,121.191,179.653,177.448
1236,121.191,179.653,177.448
1237,121.191,179.653,177.448
1238,121.191,179.653,177.448
1239,121.191,179.653,177.448
1240,121.191,179.653,177.448
1241,121.191,179.653,177.448
1242,121.191,179.653,177.448
1243,121.191,179.653,177.448
1244,121.191,179.653,177.448
1245,121.191,179.653,177.448
1246,121.191,179.653,177.448
1247,121.191,179.653,177.448
1248,121.191,179.653,177.448
1249,121.191,179.653,177.448
1250,121.191,179.653,177.448
1251,121.191,179.653,177.448
1252,121.191,179.653,177.448
1253,121.191,179.653,177.448
1254,121.191,179.653,177.448
1255,121.191,179.653,177.448
1256,121.191,179.653,177.448
1257,121.191,179.653,177.448
1258,121.191,179.653,177.448
1259,121.191,179.653,177.448
1260,121.191,179.653,177.448
1261,121.191,179.653,177.448
1262,121.191,179.653,177.448
1263,121.191,179.653,177.448
1264,121.191,179.653,177.448
1265,121.191,179.653,177.448
1266,121.191,179.653,177.448
1267,121.191,179.653,177.448
1268,121.191,179.653,177.448
1269,121.191,179.653,177.448
1270,121.191,179.653,177.448
1271,121.191,179.653,177.448
1272,121.191,179.653,177.448
1273,121.191,179.653,177.448
1274,121.191,179.653,177.448
1275,121.191,179.653,177.448
1276,121.191,179.653,177.448
1277,121.191,179.653,177.448
1278,121.191,179.653,177.448
1279,121.191,179.653,177.448
1280,121.191,179.653,177.448
1281,121.191,179.653,177.448
1282,121.191,179.653,177.448
1283,121.191,179.653,177.448
1284,121.191,179.653,177.448
1285,121.191,179.653,177.448
1286,121.191,179.653,177.448
1287,121.191,179.653,177.448
1288,121.191,179.653,177.448
1289,121.191,179.653,177.448
1290,121.191,179.653,177.448
1291,121.191,179.653,177.448
1292,121.191,179.653,177.448
1293,121.191,179.653,177.448
1294,121.191,179.653,177.448
1295,121.191,179.653,177.448
1296,121.191,179.653,177.448
1297,121.191,179.653,177.448
1298,121.191,179.653,177.448
1299,121.191,179.653,177.448
1300,121.191,179.653,177.448
1301,121.191,179.653,177.448
1302,121.191,179.653,177.448
1303,121.191,179.653,177.448
1304,121.191,179.653,177.448
1305,121.191,179.653,177.448
1306,121.191,179.653,177.448
1307,121.191,179.653,177.448
1308,121.191,179.653,177.448
1309,121.191,179.653,177.448
1310,121.191,179.653,177.448
1311,121.191,179.653,177.448
1312,121.191,179.653,177.448
1313,121.191,179.653,177.448
1314,121.191,179.653,177.448
1315,121.191,179.653,177.448
1316,121.191,179.653,177.448
1317,121.191,179.653,177.448
1318,121.191,179.653,177.448
1319,121.191,179.653,177.448
1320,121.191,179.653,177.448
1321,121.191,179.653,177.448
1322,121.191,179.653,177.448
1323,121.191,179.653,177.448
1324,121.191,179.653,177.448
1325,121.191,179.653,177.448
1326,121.191,179.653,177.448
1327,121.191,179.653,177.448
1328,121.191,179.653,177.448
1329,121.191,179.653,177.448
1330,121.191,179.653,177.448
1331,121.191,179.653,177.448
1332,121.191,179.653,177.448
1333,121.191,179.653,177.448
1334,121.191,179.653,177.448
1335,121.191,179.653,177.448
1336,121.191,179.653,177.448
1337,121.191,179.653,177.448
1338,121.191,179.653,177.448
1339,121.191,179.653,177.448
1340,121.191,179.653,177.448
1341,121.191,179.653,177.448
1342,121.191,179.653,177.448
1343,121.191,179.653,177.448
1344,121.191,179.653,177.448
1345,121.191,179.653,177.448
1346,121.191,179.653,177.448
1347,121.191,179.653,177.448
1348,121.191,179.653,177.448
1349,121.191,179.653,177.448
1350,121.191,179.653,177.448
1351,121.191,179.653,177.448
1352,121.191,179.653,177.448
1353,121.191,179.653,177.448
1354,121.191,179.653,177.448
1355,121.191,179.653,177.448
1356,121.191,179.653,177.448
1357,121.191,179.653,177.448
1358,121.191,179.653,177.448
1359,121.191,179.653,177.448
1360,121.191,179.653,177.448
1361,121.191,179.653,177.448
1362,121.191,179.653,177.448
1363,121.191,179.653,177.448
1364,121.191,179.653,177.448
1365,121.191,179.653,177.448
1366,121.191,179.653,177.448
1367,121.191,179.653,177.448
1368,121.191,179.653,177.448
1369,121.191,179.653,177.448
1370,121.191,179.653,177.448
1371,121.191,179.653,177.448
1372,121.191,179.653,177.448
1373,121.191,179.653,177.448
1374,121.191,179.653,177.448
1375,121.191,179.653,177.448
1376,121.191,179.653,177.448
1377,121.191,179.653,177.448
1378,121.191,179.653,177.448
1379,121.191,179.653,177.448
1380,121.191,179.653,177.448
1381,121.191,179.653,177.448
1382,121.191,179.653,177.448
1383,121.191,179.653,177.448
1384,121.191,179.653,177.448
1385,121.191,179.653,177.448
1386,121.191,179.653,177.448
1387,121.191,179.653,177.448
1388,121.191,179.653,177.448
1389,121.191,179.653,177.448
1390,121.191,179.653,177.448
1391,121.191,179.653,177.448
1392,121.191,179.653,177.448
1393,121.191,179.653,177.448
1394,121.191,179.653,177.448
1395,121.191,179.653,177.448
1396,121.191,179.653,177.448
1397,121.191,179.653,177.448
1398,121.191,179.653,177.448
1399,121.191,179.653,177.448
1400,121.191,179.653,177.448
1401,121.191,179.653,177.448
1402,121.191,179.653,177.448
1403,121.191,179.653,177.448
1404,121.191,179.653,177.448
1405,121.191,179.653,177.448
1406,121.191,179.653,177.448
1407,121.191,179.653,177.448
1408,121.191,179.653,177.448
1409,121.191,179.653,177.448
1410,121.191,179.653,177.448
1411,121.191,179.653,177.448
1412,121.191,179.653,177.448
1413,121.191,179.653,177.448
1414,121.191,179.653,177.448
1415,121.191,179.653,177.448
1416,121.191,179.653,177.448
1417,121.191,179.653,177.448
1418,121.191,179.653,177.448
1419,121.191,179.653,177.448
1420,121.191,179.653,177.448
1421,121.191,179.653,177.448
1422,121.191,179.653,177.448
1423,121.191,179.653,177.448
1424,121.191,179.653,177.448
1425,121.191,179.653,177.448
1426,121.191,179.653,177.448
1427,121.191,179.653,177.448
1428,121.191,179.653,177.448
1429,121.191,179.653,177.448
1430,121.191,179.653,177.448
1431,121.191,179.653,177.448
1432,121.191,179.653,177.448
1433,121.191,179.653,177.448
1434,121.191,179.653,177.448
1435,121.191,179.653,177.448
1436,121.191,179.653,177.448
1437,121.191,179.653,177.448
1438,121.191,179.653,177.448
1439,121.191,179.653,177.448
1440,121.191,179.653,177.448
1441,121.191,179.653,177.448
1442,121.191,179.653,177.448
1443,121.191,179.653,177.448
1444,121.191,179.653,177.448
1445,121.191,179.653,177.448
1446,121.191,179.653,177.448
1447,121.191,179.653,177.448
1448,121.191,179.653,177.448
1449,121.191,179.653,177.448
1450,121.191,179.653,177.448
1451,121.191,179.653,177.448
1452,121.191,179.653,177.448
1453,121.191,179.653,177.448
1454,121.191,179.653,177.448
1455,121.191,179.653,177.448
1456,121.191,179.653,177.448
1457,121.191,179.653,177.448
1458,121.191,179.653,177.448
1459,121.191,179.653,177.448
1460,121.191,179.653,177.448
1461,121.191,179.653,177.448
1462,121.191,179.653,177.448
1463,121.191,179.653,177.448
1464,121.191,179.653,177.448
1465,121.191,179.653,177.448
1466,121.191,179.653,177.448
1467,121.191,179.653,177.448
1468,121.191,179.653,177.448
1469,121.191,179.653,177.448
1470,121.191,179.653,177.448
1471,121.191,179.653,177.448
1472,121.191,179.653,177.448
1473,121.191,179.653,177.448
1474,121.191,179.653,177.448
1475,121.191,179.653,177.448
1476,121.191,179.653,177.448
1477,121.191,179.653,177.448
1478,121.191,179.653,177.448
1479,121.191,179.653,177.448
1480,121.191,179.653,177.448
1481,121.191,179.653,177.448
1482,121.191,179.653,177.448
1483,121.191,179.653,177.448
1484,121.191,179.653,177.448
1485,121.191,179.653,177.448
1486,121.191,179.653,177.448
1487,121.191,179.653,177.448
1488,121.191,179.653,177.448
1489,121.191,179.653,177.448
1490,121.191,179.653,177.448
1491,121.191,179.653,177.448
1492,121.191,179.653,177.448
1493,121.191,179.653,177.448
1494,121.191,179.653,177.448
1495,121.191,179.653,177.448
1496,121.191,179.653,177.448
1497,121.191,179.653,177.448
1498,121.191,179.653,177.448
1499,121.191,179.653,177.448
1500,121.191,179.653,177.448
1501,121.191,179.653,177.448
1502,121.191,179.653,177.448
1503,121.191,179.653,177.448
1504,121.191,179.653,177.448
1505,121.191,179.653,177.448
1506,121.191,179.653,177.448
1507,121.191,179.653,177.448
1508,121.191,179.653,177.448
1509,121.191,179.653,177.448
1510,121.191,179.653,177.448
1511,121.191,179.653,177.448
1512,121.191,179.653,177.448
1513,121.191,179.653,177.448
1514,121.191,179.653,177.448
1515,121.191,179.653,177.448
1516,121.191,179.653,177.448
1517,121.191,179.653,177.448
1518,121.191,179.653,177.448
1519,121.191,179.653,177.448
1520,121.191,179.653,177.448
1521,121.191,179.653,177.448
1522,121.191,179.653,177.448
1523,121.191,179.653,177.448
1524,121.191,179.653,177.448
1525,121.191,179.653,177.448
1526,121.191,179.653,177.448
1527,121.191,179.653,177.448
1528,121.191,179.653,177.448
1529,121.191,179.653,177.448
1530,121.191,179.653,177.448
1531,121.191,179.653,177.448
1532,121.191,179.653,177.448
1533,121.191,179.653,177.448
1534,121.191,179.653,177.448
1535,121.191,179.653,177.448
1536,121.191,179.653,177.448
1537,121.191,179.653,177.448
1538,121.191,179.653,177.448
1539,121.191,179.653,177.448
1540,121.191,179.653,177.448
1541,121.191,179.653,177.448
1542,121.191,179.653,177.448
1543,121.191,179.653,177.448
1544,121.191,179.653,177.448
1545,121.191,179.653,177.448
1546,121.191,179.653,177.448
1547,121.191,179.653,177.448
1548,121.191,179.653,177.448
